fecha,temperatura_C,humedad_relativa,precipitacion_mm,cobertura_nubes_octas,velocidad_viento_kmh,radiacion_solar_J_m2,categoria_clima,verificado
2025-03-15 11:00:00,17.4,78.7,3.858,4.99,9.78,1863828.0,Templado + Humedo + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-15 12:00:00,20.2,64.9,3.858,4.02,0.0,1863828.0,Calido + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-15 13:00:00,16.4,79.6,3.858,5.01,3.07,1110924.0,Templado + Humedo + Llovizna + Alta Radiacion,True
2025-03-15 14:00:00,18.2,76.1,3.858,4.5,10.6,1863828.0,Templado + Humedo + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-15 15:00:00,17.9,72.1,3.858,3.44,13.64,1863828.0,Templado + Humedo + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-15 16:00:00,20.2,63.4,3.858,1.2,6.97,1746413.9999999998,Calido + Llovizna + Alta Radiacion,True
2025-03-15 17:00:00,18.4,69.7,3.858,1.71,4.38,1863828.0,Templado + Humedo + Llovizna + Alta Radiacion,True
2025-03-15 18:00:00,15.5,77.4,3.858,2.96,3.56,739976.9999999999,Templado + Humedo + Llovizna + Parcialmente Nublado,True
2025-03-15 19:00:00,15.1,77.0,3.858,2.31,0.0,2238.0,Templado + Humedo + Llovizna + Parcialmente Nublado,True
2025-03-15 20:00:00,15.0,79.0,3.858,2.4,0.0,0.0,Templado + Humedo + Llovizna + Parcialmente Nublado,True
2025-03-15 21:00:00,13.7,85.2,3.858,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-15 22:00:00,14.5,82.6,3.858,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-15 23:00:00,13.6,87.1,3.858,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-16 00:00:00,14.7,81.5,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-16 01:00:00,13.5,90.8,3.215,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-16 02:00:00,12.9,91.0,3.215,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-16 03:00:00,12.1,91.6,3.215,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-16 04:00:00,11.2,92.2,3.215,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-16 05:00:00,11.2,92.0,3.215,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-16 06:00:00,11.0,92.5,3.215,2.4,0.0,579.0000000000001,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-16 07:00:00,11.2,90.1,3.215,7.16,0.0,77880.00000000001,Templado + Muy Humedo + Llovizna + Alta Radiacion,True
2025-03-16 08:00:00,14.6,79.8,3.215,2.4,0.0,656712.0,Templado + Humedo + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-16 09:00:00,17.4,72.0,3.215,3.38,0.0,1863828.0,Templado + Humedo + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-16 10:00:00,20.4,57.8,3.215,2.98,0.0,1863828.0,Calido + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-16 11:00:00,20.4,53.8,3.215,3.01,1.31,1863828.0,Calido + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-16 12:00:00,19.8,52.3,3.215,5.18,1.16,1746839.9999999998,Calido + Llovizna + Alta Radiacion,True
2025-03-16 13:00:00,15.6,86.4,3.215,7.4,5.59,522163.6363636363,Templado + Muy Humedo + Llovizna + Alta Radiacion,True
2025-03-16 14:00:00,19.7,70.1,3.215,4.0,4.25,1470402.0,Calido + Humedo + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-16 15:00:00,14.8,92.0,3.215,7.55,3.35,1194864.0,Templado + Muy Humedo + Llovizna + Alta Radiacion,True
2025-03-16 16:00:00,16.1,84.2,3.215,2.4,8.46,1183158.0,Templado + Muy Humedo + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-16 17:00:00,17.0,79.7,3.215,6.76,1.28,756501.0,Templado + Humedo + Llovizna + Alta Radiacion,True
2025-03-16 18:00:00,15.3,87.5,3.215,2.4,1.16,149877.00000000003,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-16 19:00:00,14.4,87.6,3.215,2.4,0.0,2175.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-16 20:00:00,14.6,86.5,3.215,2.4,1.28,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-16 21:00:00,14.5,84.3,3.215,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-16 22:00:00,13.5,89.3,3.215,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-16 23:00:00,13.8,87.4,3.215,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-17 00:00:00,13.7,89.0,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-17 01:00:00,13.3,90.3,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-17 02:00:00,13.3,90.7,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-17 03:00:00,13.5,90.9,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-17 04:00:00,13.1,90.3,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-17 05:00:00,13.0,92.5,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-17 06:00:00,12.7,92.1,0.0,6.43,0.0,210.00000000000003,Templado + Muy Humedo + Muy Nublado,True
2025-03-17 07:00:00,13.7,91.4,0.643,6.71,0.0,71382.0,Templado + Muy Humedo + Llovizna + Alta Radiacion,True
2025-03-17 08:00:00,16.8,79.0,0.643,2.4,0.0,854214.0,Templado + Humedo + Llovizna + Alta Radiacion,True
2025-03-17 09:00:00,19.9,63.3,0.643,2.71,1.25,1863828.0,Calido + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-17 10:00:00,21.8,52.7,0.643,2.58,2.31,1863828.0,Calido + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-17 11:00:00,15.5,87.5,0.643,7.63,9.64,1189970.9999999998,Templado + Muy Humedo + Llovizna + Alta Radiacion,True
2025-03-17 12:00:00,14.2,92.2,3.858,7.66,3.79,326388.00000000006,Templado + Muy Humedo + Llovizna + Alta Radiacion,True
2025-03-17 13:00:00,14.7,92.4,10.931,7.79,0.0,576594.0,Templado + Muy Humedo + Lluvia Fuerte + Alta Radiacion,True
2025-03-17 14:00:00,15.1,89.5,14.789,4.64,0.0,477012.0,Templado + Muy Humedo + Lluvia Fuerte + Alta Radiacion + Parcialmente Nublado,True
2025-03-17 15:00:00,16.3,79.0,14.789,3.88,6.78,1863828.0,Templado + Humedo + Lluvia Fuerte + Alta Radiacion + Parcialmente Nublado,True
2025-03-17 16:00:00,15.8,82.8,14.789,7.07,0.0,1502892.0,Templado + Muy Humedo + Lluvia Fuerte + Alta Radiacion,True
2025-03-17 17:00:00,14.6,85.6,14.789,7.16,3.93,309857.99999999994,Templado + Muy Humedo + Lluvia Fuerte + Alta Radiacion,True
2025-03-17 18:00:00,14.3,86.5,14.789,2.4,0.0,63473.99999999999,Templado + Muy Humedo + Lluvia Fuerte,True
2025-03-17 19:00:00,13.7,89.8,14.789,2.4,0.0,1896.0,Templado + Muy Humedo + Lluvia Fuerte,True
2025-03-17 20:00:00,13.8,89.3,14.789,2.4,0.0,0.0,Templado + Muy Humedo + Lluvia Fuerte,True
2025-03-17 21:00:00,13.8,90.8,14.789,2.4,0.0,0.0,Templado + Muy Humedo + Lluvia Fuerte,True
2025-03-17 22:00:00,13.7,88.9,14.789,2.4,0.0,0.0,Templado + Muy Humedo + Lluvia Fuerte,True
2025-03-17 23:00:00,13.7,90.5,15.432,2.4,0.0,0.0,Templado + Muy Humedo + Lluvia Fuerte,True
2025-03-18 00:00:00,12.9,92.0,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-18 01:00:00,13.0,89.5,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-18 02:00:00,12.7,89.8,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-18 03:00:00,12.4,91.2,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-18 04:00:00,12.0,91.3,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-18 05:00:00,11.9,92.2,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-18 06:00:00,11.6,92.4,0.0,2.4,0.0,279.0,Templado + Muy Humedo,True
2025-03-18 07:00:00,12.1,91.1,0.0,7.03,0.0,71598.00000000001,Templado + Muy Humedo + Alta Radiacion,True
2025-03-18 08:00:00,13.4,86.3,0.0,2.4,0.0,405423.0,Templado + Muy Humedo + Alta Radiacion,True
2025-03-18 09:00:00,17.8,67.7,0.0,3.01,0.0,1863828.0,Templado + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-18 10:00:00,18.2,62.0,0.643,3.32,0.0,1863828.0,Templado + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-18 11:00:00,17.7,72.2,0.643,4.51,4.76,1485231.0000000002,Templado + Humedo + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-18 12:00:00,17.9,70.1,0.643,4.44,10.48,1488621.0,Templado + Humedo + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-18 13:00:00,20.0,68.4,0.643,4.21,11.49,1863828.0,Calido + Humedo + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-18 14:00:00,15.9,81.3,0.643,7.85,0.0,750708.0000000002,Templado + Muy Humedo + Llovizna + Alta Radiacion,True
2025-03-18 15:00:00,15.5,80.3,0.643,3.94,5.16,506367.0,Templado + Muy Humedo + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-18 16:00:00,17.5,71.8,1.286,1.88,2.5,1608420.0,Templado + Humedo + Llovizna + Alta Radiacion,True
2025-03-18 17:00:00,18.4,66.1,1.286,1.42,4.7,1747511.9999999995,Calido + Humedo + Llovizna + Alta Radiacion,True
2025-03-18 18:00:00,15.5,76.2,1.286,2.24,4.82,210570.0,Templado + Humedo + Llovizna,True
2025-03-18 19:00:00,14.4,83.2,1.286,2.4,0.0,3231.0,Templado + Muy Humedo + Llovizna,True
2025-03-18 20:00:00,14.2,84.3,1.286,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna,True
2025-03-18 21:00:00,13.6,87.8,1.286,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna,True
2025-03-18 22:00:00,13.3,89.5,1.286,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna,True
2025-03-18 23:00:00,12.5,90.8,1.286,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna,True
2025-03-19 00:00:00,12.3,91.2,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-19 01:00:00,11.8,92.6,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-19 02:00:00,11.3,91.1,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-19 03:00:00,12.3,92.7,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-19 04:00:00,12.7,92.3,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-19 05:00:00,12.2,92.9,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-19 06:00:00,12.0,93.1,0.0,2.4,0.0,708.0000000000001,Templado + Muy Humedo,True
2025-03-19 07:00:00,13.3,91.6,0.0,6.31,0.0,127440.0,Templado + Muy Humedo + Alta Radiacion,True
2025-03-19 08:00:00,16.6,73.1,0.0,1.99,2.0,1341834.0000000002,Templado + Humedo + Alta Radiacion,True
2025-03-19 09:00:00,19.7,59.9,0.0,2.39,2.55,1863828.0,Calido + Alta Radiacion,True
2025-03-19 10:00:00,18.9,57.0,0.0,2.92,5.16,1637018.9999999998,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-19 11:00:00,18.0,66.5,0.0,4.05,4.97,467443.63636363647,Templado + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-19 12:00:00,18.0,70.8,0.0,6.81,0.0,1266540.0000000005,Templado + Humedo + Alta Radiacion,True
2025-03-19 13:00:00,16.8,77.8,0.0,4.97,0.0,505839.00000000006,Templado + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-19 14:00:00,22.3,58.8,0.0,3.07,2.17,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-19 15:00:00,19.3,64.9,0.0,2.82,0.0,1863828.0,Calido + Humedo + Alta Radiacion,True
2025-03-19 16:00:00,17.8,72.1,0.0,6.15,0.0,1245441.0000000002,Templado + Humedo + Alta Radiacion,True
2025-03-19 17:00:00,16.5,75.8,0.0,7.31,0.0,358242.0000000001,Templado + Humedo + Alta Radiacion,True
2025-03-19 18:00:00,15.2,81.2,0.0,2.4,0.0,41196.0,Templado + Muy Humedo,True
2025-03-19 19:00:00,14.9,81.0,0.0,2.4,0.0,830.9999999999999,Templado + Muy Humedo,True
2025-03-19 20:00:00,14.5,83.7,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-19 21:00:00,14.3,84.9,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-19 22:00:00,14.3,84.8,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-19 23:00:00,14.5,78.0,0.0,2.39,0.0,0.0,Templado + Humedo,True
2025-03-20 00:00:00,14.1,80.0,0.0,2.4,0.0,0.0,Templado + Humedo + Parcialmente Nublado,True
2025-03-20 01:00:00,13.2,84.3,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-20 02:00:00,12.8,84.7,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-20 03:00:00,11.6,88.6,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-20 04:00:00,11.4,88.3,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-20 05:00:00,11.0,90.2,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-20 06:00:00,12.1,89.4,0.0,5.55,0.0,387.0,Templado + Muy Humedo + Muy Nublado + Niebla Alta,True
2025-03-20 07:00:00,14.6,78.4,0.0,6.52,1.23,111216.0,Templado + Humedo + Alta Radiacion,True
2025-03-20 08:00:00,17.6,65.2,0.0,1.34,4.81,835893.0,Templado + Alta Radiacion,True
2025-03-20 09:00:00,19.5,61.9,0.0,2.59,3.44,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-20 10:00:00,21.2,54.0,0.0,2.69,1.38,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-20 11:00:00,17.3,70.3,0.0,6.59,4.82,1602383.9999999998,Templado + Humedo + Alta Radiacion,True
2025-03-20 12:00:00,17.1,71.1,0.0,4.53,8.44,1266297.0000000002,Templado + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-20 13:00:00,18.7,62.3,0.0,3.7,10.98,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-20 14:00:00,18.6,68.2,0.0,3.83,0.0,1600152.0,Calido + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-20 15:00:00,18.8,68.9,0.0,6.86,1.09,1739855.9999999998,Calido + Humedo + Alta Radiacion,True
2025-03-20 16:00:00,16.7,78.7,0.0,7.65,1.59,354309.00000000006,Templado + Humedo + Alta Radiacion,True
2025-03-20 17:00:00,15.9,81.4,0.0,6.69,0.0,194445.00000000003,Templado + Muy Humedo + Alta Radiacion,True
2025-03-20 18:00:00,16.0,81.4,0.0,2.4,0.0,142608.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-20 19:00:00,15.0,81.0,0.0,2.4,2.86,1085.9999999999998,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-20 20:00:00,15.4,75.6,0.0,2.19,4.76,3.0,Templado + Humedo + Parcialmente Nublado,True
2025-03-20 21:00:00,15.3,72.6,0.0,1.95,9.84,0.0,Templado + Humedo + Parcialmente Nublado,True
2025-03-20 22:00:00,15.0,74.1,0.0,2.07,4.59,0.0,Templado + Humedo + Parcialmente Nublado,True
2025-03-20 23:00:00,14.5,76.9,0.0,2.3,0.0,0.0,Templado + Humedo + Parcialmente Nublado,True
2025-03-21 00:00:00,13.1,85.8,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-21 01:00:00,12.9,85.7,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-21 02:00:00,11.6,90.6,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-21 03:00:00,12.3,88.9,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-21 04:00:00,12.6,88.2,0.0,2.4,1.67,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-21 05:00:00,11.1,89.8,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-21 06:00:00,11.2,92.3,0.0,2.4,0.0,573.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-21 07:00:00,12.2,90.1,0.0,6.76,0.0,115014.0,Templado + Muy Humedo + Alta Radiacion,True
2025-03-21 08:00:00,16.8,67.4,0.0,5.69,4.04,995433.0,Templado + Humedo + Alta Radiacion,True
2025-03-21 09:00:00,17.0,65.6,0.0,2.84,9.64,1407405.0000000002,Templado + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-21 10:00:00,21.3,55.0,0.0,2.75,0.0,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-21 11:00:00,19.5,56.8,0.0,3.25,3.68,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-21 12:00:00,21.7,48.5,0.0,2.7,6.08,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-21 13:00:00,21.8,53.7,0.0,3.01,1.71,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-21 14:00:00,22.8,53.8,0.0,2.68,1.26,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-21 15:00:00,22.1,57.5,0.0,2.25,5.2,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-21 16:00:00,22.7,53.9,0.0,0.42,0.0,1628045.9999999998,Calido + Alta Radiacion,True
2025-03-21 17:00:00,18.8,67.6,0.0,5.0,1.47,1222287.0000000002,Calido + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-21 18:00:00,17.3,75.7,0.0,3.42,0.0,449832.0,Templado + Humedo + Parcialmente Nublado,True
2025-03-21 19:00:00,16.7,75.8,0.0,2.21,0.0,1269.0,Templado + Humedo,True
2025-03-21 20:00:00,17.0,64.7,0.0,1.3,0.0,0.0,Templado + Humedo,True
2025-03-21 21:00:00,16.0,65.7,0.0,1.38,4.84,0.0,Templado + Humedo,True
2025-03-21 22:00:00,15.4,68.6,0.0,1.62,4.42,0.0,Templado + Humedo,True
2025-03-21 23:00:00,12.4,83.2,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-22 00:00:00,15.0,74.0,0.0,2.06,18.15,0.0,Templado + Humedo,True
2025-03-22 01:00:00,13.8,83.0,0.0,2.4,2.55,0.0,Templado + Muy Humedo,True
2025-03-22 02:00:00,14.2,74.5,0.0,2.1,1.21,0.0,Templado + Humedo,True
2025-03-22 03:00:00,13.7,76.5,0.0,2.27,4.12,0.0,Templado + Humedo,True
2025-03-22 04:00:00,14.1,72.9,0.0,1.97,4.86,0.0,Templado + Humedo,True
2025-03-22 05:00:00,14.0,75.3,0.0,2.17,1.57,0.0,Templado + Humedo,True
2025-03-22 06:00:00,12.9,82.3,0.0,2.4,0.0,1248.0,Templado + Muy Humedo,True
2025-03-22 07:00:00,14.7,73.1,0.0,6.54,4.32,99095.99999999996,Templado + Humedo + Alta Radiacion,True
2025-03-22 08:00:00,15.7,70.5,0.0,1.78,12.37,527760.0000000001,Templado + Humedo + Alta Radiacion,True
2025-03-22 09:00:00,17.0,69.0,0.0,3.15,13.93,1863828.0,Templado + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-22 10:00:00,18.3,63.0,0.0,3.42,6.97,1863828.0,Templado + Alta Radiacion + Parcialmente Nublado,True
2025-03-22 11:00:00,16.5,66.2,0.0,6.58,9.64,1607009.9999999998,Templado + Humedo + Alta Radiacion,True
2025-03-22 12:00:00,17.0,61.2,0.0,3.72,10.74,1731689.9999999998,Templado + Alta Radiacion + Parcialmente Nublado,True
2025-03-22 13:00:00,18.4,54.1,0.0,3.04,13.48,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-22 14:00:00,20.0,51.0,0.0,2.44,13.48,1863828.0,Calido + Alta Radiacion,True
2025-03-22 15:00:00,18.7,55.2,0.0,2.03,4.84,1863828.0,Calido + Alta Radiacion,True
2025-03-22 16:00:00,19.9,53.3,0.0,0.37,0.0,1863828.0,Calido + Alta Radiacion,True
2025-03-22 17:00:00,19.6,53.1,0.0,3.37,0.0,1356600.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-22 18:00:00,15.4,68.0,0.0,1.57,6.23,166839.00000000003,Templado + Humedo,True
2025-03-22 19:00:00,14.3,67.9,0.0,1.56,11.15,4149.0,Templado + Humedo,True
2025-03-22 20:00:00,15.0,63.0,0.0,1.16,2.98,0.0,Templado,True
2025-03-22 21:00:00,14.4,66.2,0.0,1.43,0.0,0.0,Templado + Humedo,True
2025-03-22 22:00:00,14.4,66.2,0.0,1.43,4.32,0.0,Templado + Humedo,True
2025-03-22 23:00:00,13.9,67.6,0.0,1.54,0.0,0.0,Templado + Humedo,True
2025-03-23 00:00:00,14.3,66.8,0.0,1.47,4.26,0.0,Templado + Humedo,True
2025-03-23 01:00:00,12.7,73.3,0.0,2.0,0.0,0.0,Templado + Humedo,True
2025-03-23 02:00:00,12.0,75.7,0.0,2.2,0.0,0.0,Templado + Humedo,True
2025-03-23 03:00:00,10.3,83.3,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-23 04:00:00,10.9,78.2,0.0,2.4,2.18,0.0,Templado + Humedo,True
2025-03-23 05:00:00,12.6,71.4,0.0,1.85,6.66,0.0,Templado + Humedo,True
2025-03-23 06:00:00,13.0,69.4,0.0,2.36,14.71,924.0,Templado + Humedo,True
2025-03-23 07:00:00,13.9,68.4,0.0,5.56,9.92,138912.0,Templado + Humedo + Alta Radiacion,True
2025-03-23 08:00:00,16.9,60.4,0.0,0.95,3.53,1345086.0,Templado + Alta Radiacion,True
2025-03-23 09:00:00,18.2,56.7,0.0,2.17,6.97,1863828.0,Calido + Alta Radiacion,True
2025-03-23 10:00:00,20.3,48.2,0.0,2.26,11.39,1863828.0,Calido + Alta Radiacion,True
2025-03-23 11:00:00,20.3,49.4,0.0,2.66,0.0,1863828.0,Calido + Alta Radiacion,True
2025-03-23 12:00:00,21.2,45.2,0.0,2.7,11.79,1863828.0,Calido + Alta Radiacion,True
2025-03-23 13:00:00,22.8,41.3,0.0,2.59,7.06,1863828.0,Calido + Alta Radiacion,True
2025-03-23 14:00:00,23.2,39.1,0.0,2.24,0.0,1863828.0,Calido + Alta Radiacion,True
2025-03-23 15:00:00,21.6,51.8,0.0,1.71,0.0,1863828.0,Calido + Alta Radiacion,True
2025-03-23 16:00:00,20.2,50.2,0.0,4.51,0.0,1380654.0000000002,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-23 17:00:00,20.2,56.4,0.0,3.58,6.15,479901.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-23 18:00:00,17.8,64.0,0.0,1.25,0.0,361512.0,Templado,True
2025-03-23 19:00:00,16.7,59.6,0.0,0.89,0.0,3065.9999999999995,Templado,True
2025-03-23 20:00:00,15.6,62.6,0.0,1.13,1.67,0.0,Templado,True
2025-03-23 21:00:00,15.0,62.1,0.0,1.09,4.79,0.0,Templado,True
2025-03-23 22:00:00,12.7,71.9,0.0,1.89,0.0,0.0,Templado + Humedo,True
2025-03-23 23:00:00,10.8,80.7,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-24 00:00:00,9.6,83.0,0.0,2.4,0.0,0.0,Frio + Muy Humedo,True
2025-03-24 01:00:00,8.7,88.0,0.0,2.4,0.0,0.0,Frio + Muy Humedo,True
2025-03-24 02:00:00,7.4,88.4,0.0,2.4,0.0,0.0,Frio + Muy Humedo,True
2025-03-24 03:00:00,7.1,89.3,0.0,2.4,0.0,0.0,Frio + Muy Humedo,True
2025-03-24 04:00:00,6.9,89.5,0.0,2.4,0.0,0.0,Frio + Muy Humedo,True
2025-03-24 05:00:00,6.1,90.3,0.0,2.4,0.0,0.0,Frio + Muy Humedo,True
2025-03-24 06:00:00,6.4,90.4,0.0,2.4,0.0,1305.0,Frio + Muy Humedo,True
2025-03-24 07:00:00,9.3,88.0,0.0,7.12,0.0,86613.0,Frio + Muy Humedo + Alta Radiacion,True
2025-03-24 08:00:00,16.2,58.6,0.0,0.8,2.87,1189623.0000000002,Templado + Alta Radiacion,True
2025-03-24 09:00:00,19.3,49.2,0.0,1.5,4.52,1863828.0,Calido + Alta Radiacion,True
2025-03-24 10:00:00,21.4,43.7,0.0,2.24,4.32,1863828.0,Calido + Alta Radiacion,True
2025-03-24 11:00:00,20.7,45.9,0.0,2.59,0.0,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-24 12:00:00,19.8,48.6,0.0,2.7,5.74,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-24 13:00:00,19.3,50.3,0.0,2.73,10.16,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-24 14:00:00,20.5,50.5,0.0,2.41,0.0,1863828.0,Calido + Alta Radiacion,True
2025-03-24 15:00:00,22.3,48.4,0.0,1.54,0.0,1863828.0,Calido + Alta Radiacion,True
2025-03-24 16:00:00,23.8,46.0,0.0,0.0,2.51,1863828.0,Calido + Alta Radiacion,True
2025-03-24 17:00:00,21.4,52.2,0.0,3.1,0.0,1627631.9999999995,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-24 18:00:00,16.7,64.3,0.0,1.27,0.0,168510.0,Templado,True
2025-03-24 19:00:00,13.0,77.6,0.0,2.36,0.0,2310.0,Templado + Humedo,True
2025-03-24 20:00:00,12.2,81.7,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-24 21:00:00,10.9,84.3,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-24 22:00:00,9.8,86.5,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-24 23:00:00,9.2,89.3,0.0,2.4,0.0,0.0,Frio + Muy Humedo,True
2025-03-25 00:00:00,8.5,86.9,0.0,2.4,0.0,0.0,Frio + Muy Humedo,True
2025-03-25 01:00:00,7.9,87.9,0.0,2.4,0.0,0.0,Frio + Muy Humedo,True
2025-03-25 02:00:00,7.3,89.8,0.0,2.4,0.0,0.0,Frio + Muy Humedo,True
