fecha,temperatura_C,humedad_relativa,precipitacion_mm,cobertura_nubes_octas,velocidad_viento_kmh,radiacion_solar_J_m2
2019-04-21 15:00:00,17.44,94.92,0.734612346,7.905513287,4.43,1159604.0
2019-04-21 16:00:00,18.52,92.93,0.686618686,7.905513287,4.98,1745874.0
2019-04-21 17:00:00,19.04,85.77,0.945079327,7.744372845,5.73,1845788.0
2019-04-21 18:00:00,18.47,84.36,1.207351685,7.757801533,5.49,2033636.0
2019-04-21 19:00:00,19.08,84.55,1.896679401,7.68553257,4.32,2240294.0
2019-04-21 20:00:00,18.81,84.99,0.8033216,7.853264809,2.95,1766078.0
2019-04-21 21:00:00,18.03,86.62,2.590894699,8.0,3.5,1054590.0
2019-04-21 22:00:00,17.13,95.91,1.012608409,8.0,3.35,466020.0
2019-04-21 23:00:00,16.22,98.21,0.496432185,8.0,2.1,109548.0
2019-04-22 00:00:00,15.9,98.24,0.364631414,8.0,2.6,0.0
2019-04-22 01:00:00,15.45,96.88,0.548820943,7.985595226,2.53,0.0
2019-04-22 02:00:00,15.33,97.48,0.510264188,7.885492802,2.1,0.0
2019-04-22 03:00:00,15.25,96.63,0.518627465,7.754383087,2.54,0.0
2019-04-22 04:00:00,15.3,95.84,0.262290239,7.927731037,1.94,0.0
2019-04-22 05:00:00,15.27,96.21,0.217273831,7.88109827,1.76,0.0
2019-04-22 06:00:00,14.84,95.57,0.288635492,7.717760563,2.39,0.0
2019-04-22 07:00:00,14.8,95.8,0.323086977,7.726550102,1.99,0.0
2019-04-22 08:00:00,14.58,96.28,0.235468149,7.496803284,2.28,0.0
2019-04-22 09:00:00,14.3,97.28,0.338286161,7.545389175,2.5,0.0
2019-04-22 10:00:00,14.11,97.26,0.992797315,7.985595226,2.73,0.0
2019-04-22 11:00:00,14.06,98.0,0.599734485,8.0,2.64,2184.0
2019-04-22 12:00:00,14.63,97.39,0.34211576,7.985595226,1.43,115236.0
2019-04-22 13:00:00,15.49,96.77,0.230140984,7.947751522,0.93,458944.0
2019-04-22 14:00:00,16.27,93.31,0.358268619,7.982176781,3.1,916922.0
2019-04-22 15:00:00,16.89,91.03,0.736922026,7.982176781,3.57,1167488.0
2019-04-22 16:00:00,17.14,91.74,1.214343309,7.943356991,4.26,1478926.0
2019-04-22 17:00:00,17.85,93.33,0.961691141,8.0,4.7,1674204.0
2019-04-22 18:00:00,17.51,94.1,1.063868403,7.943356991,4.82,1534686.0
2019-04-22 19:00:00,18.49,95.42,0.6698668,7.683335304,4.83,1642534.0
2019-04-22 20:00:00,18.04,91.16,0.993713737,7.712144852,5.59,1767088.0
2019-04-22 21:00:00,17.33,90.64,0.848993659,7.844475269,4.26,1085142.0
2019-04-22 22:00:00,16.73,95.68,1.271054149,7.971189976,2.73,484644.0
2019-04-22 23:00:00,15.99,96.3,0.681787729,7.985595226,1.5,103748.0
2019-04-23 00:00:00,15.58,97.15,0.69129467,7.985595226,1.97,0.0
2019-04-23 01:00:00,15.19,96.83,0.192174688,7.985595226,1.85,0.0
2019-04-23 02:00:00,14.92,97.37,0.469500199,8.0,2.43,0.0
2019-04-23 03:00:00,14.77,98.0,0.772804022,8.0,2.39,0.0
2019-04-23 04:00:00,14.44,97.82,0.402573496,7.815421104,3.0,0.0
2019-04-23 05:00:00,14.28,98.69,0.78407675,7.943356991,2.68,0.0
2019-04-23 06:00:00,14.03,97.91,0.513419509,7.622297287,2.85,0.0
2019-04-23 07:00:00,14.07,98.15,1.124985516,7.439915657,2.76,0.0
2019-04-23 08:00:00,13.92,98.49,0.693038106,7.083454132,3.08,0.0
2019-04-23 09:00:00,13.84,98.55,0.410206616,7.985595226,3.04,0.0
2019-04-23 10:00:00,13.83,98.77,0.331819057,7.428928852,3.36,0.0
2019-04-23 11:00:00,13.59,98.34,0.271260738,7.971189976,3.48,2114.0
2019-04-23 12:00:00,14.77,97.77,0.357165933,7.43332386,1.61,265848.0
2019-04-23 13:00:00,15.62,95.02,0.096768141,7.6454916,2.57,938838.0
2019-04-23 14:00:00,16.84,87.22,0.067263842,7.453344345,4.08,1501526.0
2019-04-23 15:00:00,18.27,87.74,0.12268126,7.59226656,5.33,2457162.0
2019-04-23 16:00:00,19.27,88.44,0.324979424,7.878900528,6.19,2775890.0
2019-04-23 17:00:00,19.78,80.78,1.122355461,8.0,6.84,2865888.0
2019-04-23 18:00:00,19.35,83.63,1.289847493,7.783437252,6.09,2737912.0
2019-04-23 19:00:00,20.74,83.53,0.568449497,7.657699108,6.55,2455124.0
2019-04-23 20:00:00,20.47,83.57,0.586718321,7.843498707,6.74,1792128.0
2019-04-23 21:00:00,18.38,82.25,2.023994923,7.899897575,4.08,1258964.0
2019-04-23 22:00:00,18.47,89.22,0.116690993,7.914302826,4.74,705130.0
2019-04-23 23:00:00,17.13,89.68,0.145584345,7.843498707,3.47,206748.0
2019-04-24 00:00:00,16.67,90.41,0.046178699,7.772206306,3.22,0.0
2019-04-24 01:00:00,16.53,90.47,0.003660098,7.678940296,2.53,0.0
2019-04-24 02:00:00,15.9,95.48,0.093471259,7.953367233,2.72,0.0
2019-04-24 03:00:00,15.7,95.75,0.019261613,7.887690067,2.22,0.0
2019-04-24 04:00:00,15.38,96.72,0.069756061,7.843498707,2.14,0.0
2019-04-24 05:00:00,15.14,98.31,0.132124871,7.626691818,1.44,0.0
2019-04-24 06:00:00,15.14,99.5,0.198878348,7.830070496,1.01,0.0
2019-04-24 07:00:00,14.68,98.55,1.021265984,7.848869801,1.59,0.0
2019-04-24 08:00:00,14.52,99.0,1.038447022,8.0,2.21,0.0
2019-04-24 09:00:00,14.46,99.3,0.865131617,7.976561546,1.86,0.0
2019-04-24 10:00:00,14.47,99.51,1.017928123,8.0,1.92,0.0
2019-04-24 11:00:00,14.35,99.29,0.952854753,8.0,1.09,1326.0
2019-04-24 12:00:00,14.59,99.04,1.016050577,8.0,0.93,62082.0
2019-04-24 13:00:00,14.94,98.2,1.134045422,8.0,0.67,216050.0
2019-04-24 14:00:00,15.67,95.63,1.202136278,8.0,0.38,449498.0
2019-04-24 15:00:00,16.66,96.31,1.180633903,8.0,0.49,915162.0
2019-04-24 16:00:00,16.98,97.0,1.872628927,8.0,1.09,1018548.0
2019-04-24 17:00:00,16.82,92.79,2.13778019,8.0,1.7,866028.0
2019-04-24 18:00:00,16.71,92.72,1.685813069,7.956785202,2.08,767186.0
2019-04-24 19:00:00,16.87,94.01,1.122653484,8.0,4.25,1205322.0
2019-04-24 20:00:00,17.25,93.29,0.397145748,7.735583782,4.52,1144634.0
2019-04-24 21:00:00,17.25,92.12,1.033484936,7.740954876,4.38,1032488.0
2019-04-24 22:00:00,16.54,96.55,0.552922487,7.863275051,2.26,469820.0
2019-04-24 23:00:00,16.18,96.66,0.173896551,7.91991806,0.93,93224.0
2019-04-25 00:00:00,15.76,97.7,0.182598829,7.872308731,0.41,0.0
2019-04-25 01:00:00,15.45,97.61,0.440057367,7.848869801,1.41,0.0
2019-04-25 02:00:00,15.18,98.96,0.320810825,7.773182869,2.48,0.0
2019-04-25 03:00:00,15.07,97.17,0.520266593,7.927731037,1.92,0.0
2019-04-25 04:00:00,14.86,99.35,1.266881824,7.70775032,2.73,0.0
2019-04-25 05:00:00,14.78,99.37,0.95178932,8.0,3.26,0.0
2019-04-25 06:00:00,14.77,98.12,1.107946038,7.914302826,1.85,0.0
2019-04-25 07:00:00,14.59,98.4,0.040337443,7.773182869,2.42,0.0
2019-04-25 08:00:00,14.55,98.76,0.270962715,7.971189976,2.69,0.0
2019-04-25 09:00:00,14.46,99.17,0.354379416,8.0,2.54,0.0
2019-04-25 10:00:00,14.5,91.39,0.522688031,7.955564499,2.47,0.0
2019-04-25 11:00:00,14.39,91.18,0.3824085,7.834465027,2.8,1572.0
2019-04-25 12:00:00,15.04,89.68,0.122651458,7.798819065,2.21,150166.0
2019-04-25 13:00:00,15.93,88.49,0.011354685,7.662094116,1.8,527480.0
2019-04-25 14:00:00,17.68,90.1,0.01475215,7.692124367,3.4,1368874.0
2019-04-25 15:00:00,18.52,91.38,0.028461218,7.40231657,4.56,1689296.0
2019-04-25 16:00:00,19.33,92.76,0.155121088,6.754337311,5.26,2135010.0
2019-04-25 17:00:00,19.15,91.18,0.860437751,6.878854752,5.33,1832388.0
2019-04-25 18:00:00,19.43,92.03,0.503450632,6.43559742,4.65,1860094.0
2019-04-25 19:00:00,20.33,89.75,0.734105706,7.252162933,4.99,2481574.0
2019-04-25 20:00:00,20.14,88.07,0.140503049,7.290006638,4.06,2210084.0
2019-04-25 21:00:00,19.32,87.76,0.031143427,7.333221436,3.85,1160092.0
2019-04-25 22:00:00,18.83,94.38,0.072568655,8.0,2.88,675386.0
2019-04-25 23:00:00,17.81,96.09,0.66652298,7.971189976,0.93,148946.0
2019-04-26 00:00:00,17.36,96.35,0.378251076,7.991210461,0.52,0.0
2019-04-26 01:00:00,17.02,97.49,0.350400805,7.982176781,1.38,0.0
2019-04-26 02:00:00,16.79,97.51,0.045470893,7.91991806,1.77,0.0
2019-04-26 03:00:00,16.48,97.56,0.051297247,7.943356991,2.32,0.0
2019-04-26 04:00:00,16.18,97.42,0.012204051,7.9287076,2.16,0.0
2019-04-26 05:00:00,15.77,96.68,0.365622342,7.938961983,2.14,0.0
2019-04-26 06:00:00,15.52,97.54,0.446230173,7.910151958,1.87,0.0
2019-04-26 07:00:00,15.09,98.4,2.369374037,7.944577694,0.63,0.0
2019-04-26 08:00:00,15.07,98.94,2.920657396,7.932125568,1.3,0.0
2019-04-26 09:00:00,15.02,98.93,2.864278853,7.93774128,0.93,0.0
2019-04-26 10:00:00,14.97,99.08,2.960622311,7.955564499,0.61,0.0
2019-04-26 11:00:00,14.95,98.91,3.333806992,7.946530819,0.76,1196.0
2019-04-26 12:00:00,15.1,98.5,2.9065907,7.955564499,1.06,92730.0
2019-04-26 13:00:00,15.81,98.39,2.007499337,7.812247276,0.65,281812.0
2019-04-26 14:00:00,16.63,93.54,1.315161586,7.396456718,1.31,705462.0
2019-04-26 15:00:00,17.08,92.3,1.225098968,6.277875423,2.93,975762.0
2019-04-26 16:00:00,18.5,92.05,0.941574574,7.642317772,3.69,1760696.0
2019-04-26 17:00:00,18.03,88.26,1.131460071,7.461156845,3.62,1161488.0
2019-04-26 18:00:00,18.11,89.14,0.938788056,7.180138111,2.99,1281400.0
2019-04-26 19:00:00,19.25,88.8,2.040237188,7.814444542,5.54,2242020.0
2019-04-26 20:00:00,19.07,88.42,2.299189568,7.488990307,2.96,1857414.0
2019-04-26 21:00:00,17.78,90.29,2.808094025,7.971189976,1.32,479750.0
2019-04-26 22:00:00,17.65,98.66,1.183331013,8.0,1.29,342238.0
2019-04-26 23:00:00,16.8,99.17,0.584542751,7.976561546,1.18,148482.0
2019-04-27 00:00:00,15.99,97.87,1.163512468,8.0,2.14,0.0
2019-04-27 01:00:00,15.59,99.01,1.483589411,7.958982468,2.29,0.0
2019-04-27 02:00:00,15.75,98.28,1.60984695,7.985595226,3.47,0.0
2019-04-27 03:00:00,15.34,98.7,2.6820153,7.958982468,3.39,0.0
2019-04-27 04:00:00,15.32,98.8,2.13291496,7.982176781,3.12,0.0
2019-04-27 05:00:00,15.26,99.06,1.358754933,7.887690067,2.4,0.0
2019-04-27 06:00:00,15.09,98.33,0.329479575,7.774403572,2.34,0.0
2019-04-27 07:00:00,15.21,98.34,0.382423401,7.719957829,2.02,0.0
2019-04-27 08:00:00,15.32,98.41,0.448480248,7.871088028,2.84,0.0
2019-04-27 09:00:00,15.13,97.77,0.184699893,7.836662292,3.02,0.0
2019-04-27 10:00:00,14.97,98.69,0.015586615,7.004348755,3.2,0.0
2019-04-27 11:00:00,14.74,98.7,0.010505319,7.165489197,3.21,3128.0
2019-04-27 12:00:00,15.53,97.72,0.0,7.057818413,2.26,319540.0
2019-04-27 13:00:00,16.84,97.2,0.031873584,6.847603321,1.11,828068.0
2019-04-27 14:00:00,18.51,92.56,0.096574426,6.608944893,3.4,1795304.0
2019-04-27 15:00:00,19.57,93.84,0.358551741,7.72557354,4.97,2168442.0
2019-04-27 16:00:00,20.05,93.58,1.482248306,7.982176781,5.73,2343278.0
2019-04-27 17:00:00,19.99,87.99,1.442506909,8.0,6.04,2308304.0
2019-04-27 18:00:00,20.16,87.01,0.076666474,8.0,6.23,1978536.0
2019-04-27 19:00:00,20.41,85.04,0.140368938,7.9287076,6.39,1855912.0
2019-04-27 20:00:00,20.32,86.85,0.015154481,8.0,5.63,1622402.0
2019-04-27 21:00:00,19.81,85.74,0.002607703,7.976561546,5.97,1131514.0
2019-04-27 22:00:00,18.98,92.31,0.001549721,8.0,4.32,507394.0
2019-04-27 23:00:00,18.28,94.51,0.0,8.0,2.12,151894.0
2019-04-28 00:00:00,17.51,96.0,0.0,8.0,0.9,0.0
2019-04-28 01:00:00,16.85,95.87,0.000859,7.985595226,1.37,0.0
2019-04-28 02:00:00,16.27,97.84,0.000669,8.0,1.78,0.0
2019-04-28 03:00:00,16.0,96.78,0.094592571,8.0,2.8,0.0
2019-04-28 04:00:00,15.87,96.55,0.371560454,8.0,3.29,0.0
2019-04-28 05:00:00,15.82,97.61,0.216342509,8.0,3.07,0.0
2019-04-28 06:00:00,15.74,97.9,0.025898218,7.976561546,2.12,0.0
2019-04-28 07:00:00,15.68,97.07,0.11369884,7.976561546,3.3,0.0
2019-04-28 08:00:00,15.56,96.61,0.01077354,7.991210461,3.82,0.0
2019-04-28 09:00:00,15.31,96.51,0.005617738,8.0,3.79,0.0
2019-04-28 10:00:00,15.11,95.99,0.000864,7.267788887,3.85,0.0
2019-04-28 11:00:00,14.77,95.77,0.0,6.652404308,4.02,3670.0
2019-04-28 12:00:00,15.44,96.31,0.0,5.765645027,3.67,296722.0
2019-04-28 13:00:00,16.74,96.1,0.00192225,5.40332365,3.43,742798.0
2019-04-28 14:00:00,18.49,88.48,0.017523766,5.719988346,4.78,1594788.0
2019-04-28 15:00:00,19.8,89.49,0.039517879,7.269986153,5.28,2307216.0
2019-04-28 16:00:00,20.6,90.03,0.118046999,8.0,5.03,2591624.0
2019-04-28 17:00:00,20.07,90.12,2.460390329,7.806631565,3.8,2274946.0
2019-04-28 18:00:00,19.9,88.27,0.146218109,7.746570587,3.78,2121202.0
2019-04-28 19:00:00,20.4,87.23,0.84528327,7.70775032,5.48,2213434.0
2019-04-28 20:00:00,20.13,89.37,0.01552701,8.0,4.68,1609870.0
2019-04-28 21:00:00,19.41,87.7,0.207573175,8.0,3.44,1034570.0
2019-04-28 22:00:00,18.67,93.67,0.202685595,8.0,2.18,518448.0
2019-04-28 23:00:00,18.19,93.89,0.057309866,8.0,2.37,129052.0
2019-04-29 00:00:00,17.59,95.03,0.009655952,8.0,2.3,0.0
2019-04-29 01:00:00,17.26,94.7,0.0,8.0,2.96,0.0
2019-04-29 02:00:00,16.96,96.71,0.0,8.0,3.18,0.0
2019-04-29 03:00:00,16.69,95.57,0.0,8.0,3.45,0.0
2019-04-29 04:00:00,16.59,94.8,0.0,8.0,3.59,0.0
2019-04-29 05:00:00,16.34,95.02,0.0,7.991210461,3.95,0.0
2019-04-29 06:00:00,16.23,94.79,0.0,7.9287076,3.96,0.0
2019-04-29 07:00:00,15.41,94.57,0.143006444,7.840080738,4.24,0.0
2019-04-29 08:00:00,15.31,93.62,0.051215291,8.0,4.46,0.0
2019-04-29 09:00:00,15.27,92.25,0.126832724,7.91991806,4.22,0.0
2019-04-29 10:00:00,15.19,94.66,0.131586194,7.991210461,4.36,0.0
2019-04-29 11:00:00,15.19,94.6,0.083371997,7.896723747,4.29,2696.0
2019-04-29 12:00:00,15.51,95.1,0.03785789,7.911128521,3.85,168728.0
2019-04-29 13:00:00,16.67,95.71,0.004678965,8.0,3.99,604364.0
2019-04-29 14:00:00,17.65,89.59,0.005874815,7.872308731,5.03,913202.0
2019-04-29 15:00:00,18.79,90.34,0.015571713,8.0,6.15,1439844.0
2019-04-29 16:00:00,19.81,90.88,0.171229243,8.0,6.63,1864232.0
2019-04-29 17:00:00,20.54,86.49,0.402046248,7.985595226,6.85,2309730.0
2019-04-29 18:00:00,20.62,87.01,0.660359859,7.991210461,6.08,2082724.0
2019-04-29 19:00:00,20.07,87.54,0.056858922,8.0,6.01,1708494.0
2019-04-29 20:00:00,20.33,87.74,0.261569023,8.0,4.06,1861514.0
2019-04-29 21:00:00,19.96,87.34,0.0,8.0,3.07,1246924.0
2019-04-29 22:00:00,19.18,92.89,0.001013279,8.0,3.35,700494.0
2019-04-29 23:00:00,18.03,93.49,0.0,8.0,1.94,163898.0
2019-04-30 00:00:00,17.4,93.42,0.001719552,8.0,1.89,0.0
2019-04-30 01:00:00,16.9,93.51,0.0,8.0,3.03,0.0
2019-04-30 02:00:00,16.58,95.22,0.0,8.0,2.75,0.0
2019-04-30 03:00:00,16.27,95.07,0.0,8.0,3.26,0.0
2019-04-30 04:00:00,15.85,96.0,0.0,8.0,3.87,0.0
2019-04-30 05:00:00,15.46,97.21,0.0,8.0,4.17,0.0
2019-04-30 06:00:00,15.11,96.53,0.0,8.0,4.31,0.0
2019-04-30 07:00:00,15.05,96.3,0.896215439,8.0,4.32,0.0
2019-04-30 08:00:00,14.72,95.93,0.742095709,8.0,4.9,0.0
2019-04-30 09:00:00,14.41,95.51,0.700116158,8.0,4.8,0.0
2019-04-30 10:00:00,14.29,94.31,0.598207116,8.0,4.6,0.0
2019-04-30 11:00:00,14.32,93.75,0.186875463,8.0,4.69,2474.0
2019-04-30 12:00:00,14.99,93.77,0.025168061,8.0,4.42,207740.0
2019-04-30 13:00:00,16.14,93.91,0.087291002,8.0,4.31,548722.0
2019-04-30 14:00:00,17.6,85.23,0.139385462,8.0,4.38,1188128.0
2019-04-30 15:00:00,18.81,83.94,0.092461705,8.0,5.57,1656232.0
2019-04-30 16:00:00,19.7,84.88,0.122368336,8.0,6.06,1948402.0
2019-04-30 17:00:00,20.17,83.55,0.389188528,8.0,5.78,2114452.0
2019-04-30 18:00:00,20.71,84.47,0.006407499,8.0,5.01,2349524.0
2019-04-30 19:00:00,21.16,83.24,0.103577971,7.943356991,6.24,2674986.0
2019-04-30 20:00:00,21.06,83.6,0.0,8.0,4.87,2289454.0
2019-04-30 21:00:00,20.68,82.72,0.0,8.0,3.73,1696762.0
2019-04-30 22:00:00,19.59,90.77,-1.49e-05,8.0,3.24,867188.0
2019-04-30 23:00:00,18.27,91.96,0.0,7.943356991,0.98,222312.0
2019-05-01 00:00:00,17.46,91.49,0.001877546,8.0,2.88,0.0
2019-05-01 01:00:00,16.7,91.36,0.0,7.967772007,3.43,0.0
2019-05-01 02:00:00,16.11,94.29,0.0,7.976561546,3.55,0.0
2019-05-01 03:00:00,15.67,94.96,0.0,8.0,4.09,0.0
2019-05-01 04:00:00,15.16,94.97,0.0,8.0,4.63,0.0
2019-05-01 05:00:00,14.82,95.56,0.000671,8.0,4.86,0.0
2019-05-01 06:00:00,14.5,95.05,0.0,8.0,4.98,0.0
2019-05-01 07:00:00,14.05,94.95,0.0,8.0,5.25,0.0
2019-05-01 08:00:00,13.73,95.18,0.0,7.912349701,5.52,0.0
2019-05-01 09:00:00,13.4,95.37,0.0,7.832267761,5.58,0.0
2019-05-01 10:00:00,13.25,90.4,0.0,7.955564499,5.68,0.0
2019-05-01 11:00:00,12.96,90.77,0.0,8.0,5.8,4412.0
2019-05-01 12:00:00,14.03,90.32,0.000852,7.708726883,4.69,278360.0
2019-05-01 13:00:00,16.8,87.9,0.0,7.9287076,2.03,976686.0
2019-05-01 14:00:00,18.71,87.89,0.0,7.832267761,1.49,1797202.0
2019-05-01 15:00:00,19.84,80.24,0.0,7.606671333,2.98,2319850.0
2019-05-01 16:00:00,20.95,79.83,0.022888184,7.411105633,4.13,2908132.0
2019-05-01 17:00:00,21.91,79.75,0.059500337,7.2909832,4.55,3359796.0
2019-05-01 18:00:00,22.14,79.85,0.07610023,7.363496304,4.95,3280398.0
2019-05-01 19:00:00,22.28,80.95,0.000343,7.54343605,5.6,3201310.0
2019-05-01 20:00:00,21.95,80.86,0.0,7.339813709,5.14,2690032.0
2019-05-01 21:00:00,21.06,83.28,0.006586313,7.351288795,4.2,1778952.0
2019-05-01 22:00:00,20.02,85.25,0.004321337,7.831291199,3.82,951322.0
2019-05-01 23:00:00,18.84,86.84,0.022947788,7.208703995,2.25,268216.0
2019-05-02 00:00:00,17.9,82.03,0.0,7.336639404,1.5,0.0
2019-05-02 01:00:00,17.3,83.06,0.016303733,7.519997597,2.19,0.0
2019-05-02 02:00:00,16.85,90.17,0.019120052,7.73338604,2.69,0.0
2019-05-02 03:00:00,16.3,92.69,3.73e-06,7.813467979,3.64,0.0
2019-05-02 04:00:00,15.99,94.78,0.002540648,7.695542812,4.22,0.0
2019-05-02 05:00:00,15.36,95.74,1.49e-05,7.855462074,4.78,0.0
2019-05-02 06:00:00,15.07,94.92,0.004395843,7.723131657,5.04,0.0
2019-05-02 07:00:00,14.45,95.14,0.000852,7.358857155,5.32,0.0
2019-05-02 08:00:00,14.07,95.22,0.0,7.213342667,5.78,0.0
2019-05-02 09:00:00,13.63,95.69,0.0,6.927685261,6.01,0.0
2019-05-02 10:00:00,13.27,93.15,0.000852,5.524422646,6.39,0.0
2019-05-02 11:00:00,13.06,92.72,0.000197,7.642317772,6.4,4858.0
2019-05-02 12:00:00,14.63,90.97,-1.19e-05,7.9287076,5.56,364812.0
2019-05-02 13:00:00,17.09,88.31,5.68e-11,7.840080738,4.41,1105434.0
2019-05-02 14:00:00,19.09,80.51,0.0,7.955564499,5.12,2004456.0
2019-05-02 15:00:00,20.25,81.88,0.006958842,8.0,6.66,2507306.0
2019-05-02 16:00:00,21.33,83.13,0.080689788,7.985595226,6.83,2951872.0
2019-05-02 17:00:00,21.27,82.98,0.265270472,8.0,4.08,2979346.0
2019-05-02 18:00:00,22.01,81.5,0.136479735,8.0,4.09,3150116.0
2019-05-02 19:00:00,20.14,80.79,0.098153949,7.914302826,3.57,1705282.0
2019-05-02 20:00:00,19.92,81.61,0.0,7.991210461,2.46,1272544.0
2019-05-02 21:00:00,19.28,79.82,0.0,7.943356991,1.72,524548.0
2019-05-02 22:00:00,19.23,87.97,0.0,8.0,1.39,592658.0
2019-05-02 23:00:00,18.47,89.77,0.012740493,7.973387241,1.32,190586.0
2019-05-03 00:00:00,17.55,87.96,0.122711062,7.991210461,2.61,0.0
2019-05-03 01:00:00,17.06,87.47,0.028045848,7.991210461,3.68,0.0
2019-05-03 02:00:00,16.54,93.25,0.102931634,7.976561546,3.97,0.0
2019-05-03 03:00:00,16.08,95.06,0.140864402,7.766591072,4.17,0.0
2019-05-03 04:00:00,15.72,94.87,0.194758177,7.84984684,4.31,0.0
2019-05-03 05:00:00,15.2,94.72,0.135444105,7.435521126,4.6,0.0
2019-05-03 06:00:00,14.89,94.97,0.034578145,7.37887764,4.82,0.0
2019-05-03 07:00:00,14.91,95.19,0.001990795,7.452123165,3.14,0.0
2019-05-03 08:00:00,14.37,95.42,0.003457069,7.854485512,3.94,0.0
2019-05-03 09:00:00,14.22,94.71,0.002935529,7.816641808,4.01,0.0
2019-05-03 10:00:00,14.09,95.38,0.003278255,7.646712303,3.9,0.0
2019-05-03 11:00:00,14.06,94.86,0.002250075,7.546609879,4.03,4274.0
2019-05-03 12:00:00,14.69,94.58,0.003114343,8.0,3.38,229408.0
2019-05-03 13:00:00,16.07,93.77,0.003457069,8.0,3.7,712276.0
2019-05-03 14:00:00,17.39,88.01,0.003471971,7.873285294,4.84,1294082.0
2019-05-03 15:00:00,18.48,89.04,0.009551644,7.985595226,6.04,1896676.0
2019-05-03 16:00:00,18.88,90.04,0.025987625,7.982176781,6.48,1780370.0
2019-05-03 17:00:00,18.96,87.08,0.0256598,7.991210461,6.5,1565044.0
2019-05-03 18:00:00,19.32,86.26,0.041666627,7.896723747,6.53,2002542.0
2019-05-03 19:00:00,19.28,86.31,0.298773519,8.0,5.98,1484038.0
2019-05-03 20:00:00,19.35,85.71,0.013798475,7.991210461,5.7,1311206.0
2019-05-03 21:00:00,18.49,83.56,0.008419156,8.0,5.06,859586.0
2019-05-03 22:00:00,17.73,92.33,0.007793307,7.991210461,3.29,488626.0
2019-05-03 23:00:00,17.29,91.1,0.021205101,8.0,2.11,118988.0
2019-05-04 00:00:00,16.87,91.54,0.054359436,8.0,1.36,0.0
2019-05-04 01:00:00,16.62,91.05,0.052949414,7.9287076,1.83,0.0
2019-05-04 02:00:00,16.31,93.97,0.141216442,8.0,2.6,0.0
2019-05-04 03:00:00,15.99,92.32,0.366009772,8.0,2.63,0.0
2019-05-04 04:00:00,15.88,93.26,0.187303871,8.0,3.0,0.0
2019-05-04 05:00:00,15.71,95.08,0.168390572,8.0,2.97,0.0
2019-05-04 06:00:00,15.38,96.05,0.151246786,7.982176781,2.67,0.0
2019-05-04 07:00:00,14.96,96.63,0.307823717,7.773182869,2.84,0.0
2019-05-04 08:00:00,14.79,97.16,0.291652977,7.506569386,2.31,0.0
2019-05-04 09:00:00,14.77,97.11,0.120259821,6.703065395,1.7,0.0
2019-05-04 10:00:00,14.5,99.84,0.029355288,6.465384007,2.82,0.0
2019-05-04 11:00:00,14.34,99.87,0.002741814,5.566660881,3.48,4384.0
2019-05-04 12:00:00,15.37,99.12,-7.45e-06,4.289991379,2.57,318990.0
2019-05-04 13:00:00,17.14,96.25,0.0,5.301268101,1.14,1064672.0
2019-05-04 14:00:00,18.49,92.42,0.088393688,6.2935009,1.51,1824294.0
2019-05-04 15:00:00,19.31,92.16,0.081941485,7.321013927,2.16,2180120.0
2019-05-04 16:00:00,20.05,92.82,0.104218721,7.744372845,2.94,2354820.0
2019-05-04 17:00:00,20.03,88.8,2.04731524,8.0,3.43,2471864.0
2019-05-04 18:00:00,20.48,88.55,0.720247626,7.976561546,3.91,2210232.0
2019-05-04 19:00:00,18.68,89.73,0.090539455,8.0,2.83,1046308.0
2019-05-04 20:00:00,19.18,89.42,0.05158782,7.982176781,2.84,1349380.0
2019-05-04 21:00:00,19.0,90.56,0.001221895,7.991210461,3.38,988852.0
2019-05-04 22:00:00,18.34,90.61,0.0,8.0,3.09,453660.0
2019-05-04 23:00:00,17.6,92.53,0.002622604,8.0,1.24,113456.0
2019-05-05 00:00:00,17.22,94.54,0.003606081,8.0,1.25,0.0
2019-05-05 01:00:00,17.17,93.79,0.010650605,8.0,2.27,0.0
2019-05-05 02:00:00,16.83,94.23,0.020064414,8.0,2.22,0.0
2019-05-05 03:00:00,16.63,94.24,0.010568649,8.0,2.23,0.0
2019-05-05 04:00:00,16.32,94.21,0.005282462,8.0,2.72,0.0
2019-05-05 05:00:00,16.18,95.34,0.018402934,7.943356991,2.89,0.0
2019-05-05 06:00:00,16.06,94.19,0.034734607,8.0,2.69,0.0
2019-05-05 07:00:00,15.58,93.5,0.594891608,8.0,2.99,0.0
2019-05-05 08:00:00,15.49,94.16,0.903718174,8.0,2.43,0.0
2019-05-05 09:00:00,15.03,96.13,0.611111522,8.0,2.6,0.0
2019-05-05 10:00:00,14.85,98.67,0.145152211,8.0,3.09,0.0
2019-05-05 11:00:00,14.76,98.78,0.07019192,8.0,3.25,3800.0
2019-05-05 12:00:00,15.23,98.48,0.050053,8.0,3.31,135672.0
2019-05-05 13:00:00,16.38,98.11,0.047661364,7.9287076,3.26,412480.0
2019-05-05 14:00:00,18.0,91.75,0.05620718,7.967772007,4.06,1105288.0
2019-05-05 15:00:00,19.29,91.28,0.037014484,7.422092915,5.57,1629820.0
2019-05-05 16:00:00,20.35,90.89,0.021621585,6.925487995,4.77,2069440.0
2019-05-05 17:00:00,21.02,86.4,0.188082457,7.232142448,5.03,2672540.0
2019-05-05 18:00:00,21.51,85.93,0.206485391,6.386766911,3.8,2815436.0
